date,index,strategy,confidence,entry_credit,spread_width,strike_short,strike_long,vix,ivr,gap_pct,exit_reason,pnl,trailing_activated
2025-09-18,NDX,CALL,HIGH,4.25,25,25275,25300,15.7,4.0,0.83,Close,209.25,True
2025-09-19,NDX,CALL,HIGH,4.01,25,25375,25400,15.4,3.0,0.34,Gap (realistic),-500.0,True
2025-09-19,NDX,CALL,HIGH,4.49,25,25375,25400,15.4,3.0,0.34,Hold: Worthless,442.6,True
2025-09-19,NDX,CALL,HIGH,4.11,25,25375,25400,15.4,3.0,0.34,Close,290.4,True
2025-09-19,NDX,CALL,HIGH,4.31,25,25375,25400,15.4,3.0,0.34,Close,194.81,True
2025-09-19,NDX,CALL,HIGH,4.79,25,25375,25400,15.4,3.0,0.34,Close,324.64,True
2025-09-19,NDX,CALL,HIGH,4.15,25,25375,25400,15.4,3.0,0.34,Close,204.25,True
2025-09-19,NDX,CALL,HIGH,4.59,25,25375,25400,15.4,3.0,0.34,Close,193.48,True
2025-09-22,NDX,PUT,MEDIUM,4.89,25,25325,25300,16.1,5.0,0.15,Close,281.99,True
2025-09-22,NDX,PUT,MEDIUM,4.7,25,25325,25300,16.1,5.0,0.15,Gap (realistic),-500.0,True
2025-09-22,NDX,PUT,MEDIUM,4.59,25,25325,25300,16.1,5.0,0.15,Close,317.92,True
2025-09-22,NDX,PUT,MEDIUM,4.44,25,25325,25300,16.1,5.0,0.15,TP (75%),326.82,True
2025-09-22,NDX,PUT,MEDIUM,5.18,25,25325,25300,16.1,5.0,0.15,Close,356.81,True
2025-09-22,NDX,PUT,MEDIUM,4.36,25,25325,25300,16.1,5.0,0.15,Gap (realistic),-500.0,True
2025-09-22,NDX,PUT,MEDIUM,5.08,25,25325,25300,16.1,5.0,0.15,Close,323.06,True
2025-09-23,NDX,CALL,MEDIUM,4.16,25,25625,25650,16.6,6.0,0.03,Hold: Worthless,409.16,True
2025-09-23,NDX,CALL,MEDIUM,4.24,25,25625,25650,16.6,6.0,0.03,Close,232.62,True
2025-09-23,NDX,CALL,MEDIUM,4.01,25,25625,25650,16.6,6.0,0.03,Close,255.10000000000002,True
2025-09-23,NDX,CALL,MEDIUM,3.74,25,25625,25650,16.6,6.0,0.03,Close,235.9,True
2025-09-23,NDX,CALL,MEDIUM,3.67,25,25625,25650,16.6,6.0,0.03,Hold: Near ATM,328.73,True
2025-09-23,NDX,CALL,MEDIUM,3.72,25,25625,25650,16.6,6.0,0.03,Close,262.5,True
2025-09-23,NDX,CALL,MEDIUM,3.98,25,25625,25650,16.6,6.0,0.03,Close,233.4,True
2025-09-24,NDX,CALL,MEDIUM,4.7,25,25500,25525,16.2,5.0,0.23,Close,314.43,True
2025-09-24,NDX,CALL,MEDIUM,4.72,25,25500,25525,16.2,5.0,0.23,Hold: Worthless,465.51,True
2025-09-24,NDX,CALL,MEDIUM,4.17,25,25500,25525,16.2,5.0,0.23,Close,285.51,True
2025-09-24,NDX,CALL,MEDIUM,4.46,25,25500,25525,16.2,5.0,0.23,Hold: Worthless,439.74,True
2025-09-24,NDX,CALL,MEDIUM,4.74,25,25500,25525,16.2,5.0,0.23,Close,343.91,True
2025-09-24,NDX,CALL,MEDIUM,4.18,25,25500,25525,16.2,5.0,0.23,TP (75%),306.71,True
2025-09-24,NDX,CALL,MEDIUM,4.0,25,25500,25525,16.2,5.0,0.23,Hold: Worthless,393.34,True
2025-09-25,NDX,PUT,HIGH,3.22,25,25075,25050,16.7,7.0,0.65,Close,158.25,True
2025-09-25,NDX,PUT,HIGH,3.61,25,25075,25050,16.7,7.0,0.65,Hold: Worthless,354.27,True
2025-09-25,NDX,PUT,HIGH,3.51,25,25075,25050,16.7,7.0,0.65,Hold: Worthless,344.73,True
2025-09-25,NDX,PUT,HIGH,3.19,25,25075,25050,16.7,7.0,0.65,Close,220.17,True
2025-09-25,NDX,PUT,HIGH,3.2,25,25075,25050,16.7,7.0,0.65,Close,155.76,True
2025-09-25,NDX,PUT,HIGH,3.22,25,25075,25050,16.7,7.0,0.65,Hold: Worthless,315.17,True
2025-09-25,NDX,PUT,HIGH,3.83,25,25075,25050,16.7,7.0,0.65,Close,161.04,True
2025-09-26,NDX,CALL,MEDIUM,4.69,25,25275,25300,15.3,3.0,0.14,Close,309.68,True
2025-09-26,NDX,CALL,MEDIUM,4.35,25,25275,25300,15.3,3.0,0.14,SL (realistic),-150.0,True
2025-09-26,NDX,CALL,MEDIUM,4.83,25,25275,25300,15.3,3.0,0.14,Close,324.49,True
2025-09-26,NDX,CALL,MEDIUM,4.52,25,25275,25300,15.3,3.0,0.14,Close,279.73,True
2025-09-26,NDX,CALL,MEDIUM,4.75,25,25275,25300,15.3,3.0,0.14,Hold: Worthless,468.39,True
2025-09-26,NDX,CALL,MEDIUM,4.16,25,25275,25300,15.3,3.0,0.14,SL (realistic),-150.0,True
2025-09-26,NDX,CALL,MEDIUM,4.41,25,25275,25300,15.3,3.0,0.14,SL (realistic),-150.0,True
2025-09-29,NDX,CALL,HIGH,4.58,25,25475,25500,16.1,5.0,0.53,TP (75%),337.32,True
2025-09-29,NDX,CALL,HIGH,4.89,25,25475,25500,16.1,5.0,0.53,SL (realistic),-150.0,True
2025-09-29,NDX,CALL,HIGH,5.07,25,25475,25500,16.1,5.0,0.53,Close,238.87,True
2025-09-29,NDX,CALL,HIGH,5.27,25,25475,25500,16.1,5.0,0.53,Close,363.25,True
2025-09-29,NDX,CALL,HIGH,4.76,25,25475,25500,16.1,5.0,0.53,TP (75%),350.25,True
2025-09-29,NDX,CALL,HIGH,5.34,25,25475,25500,16.1,5.0,0.53,TP (75%),393.83,True
2025-09-29,NDX,CALL,HIGH,4.79,25,25475,25500,16.1,5.0,0.53,Close,294.01,True
2025-09-30,NDX,PUT,MEDIUM,4.32,25,25350,25325,16.3,5.0,0.05,Gap (realistic),-500.0,True
2025-09-30,NDX,PUT,MEDIUM,4.79,25,25350,25325,16.3,5.0,0.05,Close,242.43,True
2025-09-30,NDX,PUT,MEDIUM,4.5,25,25350,25325,16.3,5.0,0.05,Hold: Worthless,443.51,True
2025-09-30,NDX,PUT,MEDIUM,4.54,25,25350,25325,16.3,5.0,0.05,Close,295.13,True
2025-09-30,NDX,PUT,MEDIUM,4.48,25,25350,25325,16.3,5.0,0.05,Hold: Worthless,441.8,True
2025-09-30,NDX,PUT,MEDIUM,4.87,25,25350,25325,16.3,5.0,0.05,SL (realistic),-150.0,True
2025-09-30,NDX,PUT,MEDIUM,4.21,25,25350,25325,16.3,5.0,0.05,Close,179.12,True
2025-10-01,NDX,PUT,HIGH,5.09,25,25300,25275,16.3,5.0,0.53,Hold: Worthless,502.38,True
2025-10-01,NDX,PUT,HIGH,4.47,25,25300,25275,16.3,5.0,0.53,Hold: Worthless,440.59,True
2025-10-01,NDX,PUT,HIGH,4.42,25,25300,25275,16.3,5.0,0.53,Close,295.3,True
2025-10-01,NDX,PUT,HIGH,4.83,25,25300,25275,16.3,5.0,0.53,Close,276.11,True
2025-10-01,NDX,PUT,HIGH,4.98,25,25300,25275,16.3,5.0,0.53,Close,246.02,True
2025-10-01,NDX,PUT,HIGH,4.83,25,25300,25275,16.3,5.0,0.53,SL (realistic),-150.0,True
2025-10-01,NDX,PUT,HIGH,5.01,25,25300,25275,16.3,5.0,0.53,Close,317.55,True
2025-10-02,NDX,CALL,HIGH,3.65,25,25825,25850,16.6,6.0,0.63,Close,222.49,True
2025-10-02,NDX,CALL,HIGH,4.14,25,25825,25850,16.6,6.0,0.63,Hold: Worthless,407.34,True
2025-10-02,NDX,CALL,HIGH,3.78,25,25825,25850,16.6,6.0,0.63,Hold: Worthless,371.96,True
2025-10-02,NDX,CALL,HIGH,3.71,25,25825,25850,16.6,6.0,0.63,Close,247.91,True
2025-10-02,NDX,CALL,HIGH,3.93,25,25825,25850,16.6,6.0,0.63,SL (realistic),-150.0,True
2025-10-02,NDX,CALL,HIGH,3.47,25,25825,25850,16.6,6.0,0.63,Close,183.21,True
2025-10-02,NDX,CALL,HIGH,4.06,25,25825,25850,16.6,6.0,0.63,Close,232.41,True
2025-10-03,NDX,CALL,MEDIUM,4.07,25,25800,25825,16.6,6.0,0.13,Close,230.53,True
2025-10-03,NDX,CALL,MEDIUM,4.1,25,25800,25825,16.6,6.0,0.13,Hold: Worthless,403.15,True
2025-10-03,NDX,CALL,MEDIUM,3.8,25,25800,25825,16.6,6.0,0.13,Hold: Worthless,373.05,True
2025-10-03,NDX,CALL,MEDIUM,3.91,25,25800,25825,16.6,6.0,0.13,SL (realistic),-150.0,True
2025-10-03,NDX,CALL,MEDIUM,3.71,25,25800,25825,16.6,6.0,0.13,Close,261.25,True
2025-10-03,NDX,CALL,MEDIUM,3.81,25,25800,25825,16.6,6.0,0.13,SL (realistic),-150.0,True
2025-10-03,NDX,CALL,MEDIUM,3.86,25,25800,25825,16.6,6.0,0.13,Close,235.25,True
2025-10-06,NDX,CALL,HIGH,4.37,25,25875,25900,16.4,6.0,0.87,SL (realistic),-150.0,True
2025-10-06,NDX,CALL,HIGH,4.19,25,25875,25900,16.4,6.0,0.87,Close,277.81,True
2025-10-06,NDX,CALL,HIGH,4.21,25,25875,25900,16.4,6.0,0.87,Close,207.96,True
2025-10-06,NDX,CALL,HIGH,4.23,25,25875,25900,16.4,6.0,0.87,Hold: Worthless,416.45,True
2025-10-06,NDX,CALL,HIGH,4.74,25,25875,25900,16.4,6.0,0.87,SL (realistic),-150.0,True
2025-10-06,NDX,CALL,HIGH,4.17,25,25875,25900,16.4,6.0,0.87,SL (realistic),-150.0,True
2025-10-06,NDX,CALL,HIGH,4.19,25,25875,25900,16.4,6.0,0.87,Close,259.62,True
2025-10-07,NDX,CALL,HIGH,4.38,25,25900,25925,17.2,8.0,0.22,Close,276.89,True
2025-10-07,NDX,CALL,HIGH,4.58,25,25900,25925,17.2,8.0,0.22,Hold: Near ATM,392.15,True
2025-10-07,NDX,CALL,HIGH,4.66,25,25900,25925,17.2,8.0,0.22,Close,215.03,True
2025-10-07,NDX,CALL,HIGH,4.79,25,25900,25925,17.2,8.0,0.22,Hold: Worthless,472.3,True
2025-10-07,NDX,CALL,HIGH,4.77,25,25900,25925,17.2,8.0,0.22,Close,325.23,True
2025-10-07,NDX,CALL,HIGH,5.02,25,25900,25925,17.2,8.0,0.22,Hold: Worthless,495.21,True
2025-10-07,NDX,CALL,HIGH,4.95,25,25900,25925,17.2,8.0,0.22,TP (75%),365.1,True
2025-10-08,NDX,CALL,MEDIUM,4.44,25,25750,25775,16.3,5.0,0.15,SL (realistic),-150.0,True
2025-10-08,NDX,CALL,MEDIUM,4.51,25,25750,25775,16.3,5.0,0.15,Hold: Worthless,444.62,True
2025-10-08,NDX,CALL,MEDIUM,4.43,25,25750,25775,16.3,5.0,0.15,Close,314.51,True
2025-10-08,NDX,CALL,MEDIUM,4.26,25,25750,25775,16.3,5.0,0.15,TP (75%),312.63,True
2025-10-08,NDX,CALL,MEDIUM,4.59,25,25750,25775,16.3,5.0,0.15,Close,321.39,True
2025-10-08,NDX,CALL,MEDIUM,4.11,25,25750,25775,16.3,5.0,0.15,Close,169.75,True
2025-10-08,NDX,CALL,MEDIUM,4.3,25,25750,25775,16.3,5.0,0.15,Gap (realistic),-500.0,True
2025-10-09,NDX,CALL,MEDIUM,5.26,25,26000,26025,16.4,6.0,0.01,Close,364.9,True
2025-10-09,NDX,CALL,MEDIUM,5.38,25,26000,26025,16.4,6.0,0.01,Close,361.39,True
2025-10-09,NDX,CALL,MEDIUM,4.65,25,26000,26025,16.4,6.0,0.01,Close,268.81,True
2025-10-09,NDX,CALL,MEDIUM,4.71,25,26000,26025,16.4,6.0,0.01,Close,291.02,True
2025-10-09,NDX,CALL,MEDIUM,5.37,25,26000,26025,16.4,6.0,0.01,Hold: Worthless,530.8,True
2025-10-09,NDX,CALL,MEDIUM,4.96,25,26000,26025,16.4,6.0,0.01,Close,249.97000000000003,True
2025-10-09,NDX,CALL,MEDIUM,4.69,25,26000,26025,16.4,6.0,0.01,Close,230.76,True
2025-10-13,NDX,CALL,HIGH,4.62,25,25500,25525,19.0,13.0,1.73,Close,324.14,True
2025-10-13,NDX,CALL,HIGH,5.44,25,25500,25525,19.0,13.0,1.73,Hold: Worthless,537.05,True
2025-10-13,NDX,CALL,HIGH,5.53,25,25500,25525,19.0,13.0,1.73,SL (realistic),-150.0,True
2025-10-13,NDX,CALL,HIGH,4.86,25,25500,25525,19.0,13.0,1.73,Close,257.08,True
2025-10-13,NDX,CALL,HIGH,4.87,25,25500,25525,19.0,13.0,1.73,SL (realistic),-150.0,True
2025-10-13,NDX,CALL,HIGH,5.07,25,25500,25525,19.0,13.0,1.73,Close,274.16,True
2025-10-13,NDX,CALL,HIGH,5.03,25,25500,25525,19.0,13.0,1.73,TP (75%),371.08,True
2025-10-20,NDX,CALL,HIGH,4.02,25,25825,25850,18.2,11.0,0.53,Close,272.52,True
2025-10-20,NDX,CALL,HIGH,4.37,25,25825,25850,18.2,11.0,0.53,TP (75%),320.9,True
2025-10-20,NDX,CALL,HIGH,3.88,25,25825,25850,18.2,11.0,0.53,TP (75%),284.73,True
2025-10-20,NDX,CALL,HIGH,4.6,25,25825,25850,18.2,11.0,0.53,Hold: Worthless,453.18,True
2025-10-20,NDX,CALL,HIGH,4.53,25,25825,25850,18.2,11.0,0.53,Close,232.99,True
2025-10-20,NDX,CALL,HIGH,4.51,25,25825,25850,18.2,11.0,0.53,Hold: Worthless,444.32,True
2025-10-20,NDX,CALL,HIGH,4.58,25,25825,25850,18.2,11.0,0.53,Close,230.57,True
2025-10-21,NDX,CALL,MEDIUM,5.18,25,26000,26025,17.9,10.0,0.02,Close,349.67,True
2025-10-21,NDX,CALL,MEDIUM,5.32,25,26000,26025,17.9,10.0,0.02,Close,382.65,True
2025-10-21,NDX,CALL,MEDIUM,5.69,25,26000,26025,17.9,10.0,0.02,SL (realistic),-150.0,True
2025-10-21,NDX,CALL,MEDIUM,6.13,25,26000,26025,17.9,10.0,0.02,Close,334.69,True
2025-10-21,NDX,CALL,MEDIUM,6.11,25,26000,26025,17.9,10.0,0.02,Close,404.22,True
2025-10-21,NDX,CALL,MEDIUM,6.08,25,26000,26025,17.9,10.0,0.02,Close,230.92,True
2025-10-21,NDX,CALL,MEDIUM,5.38,25,26000,26025,17.9,10.0,0.02,Close,259.94,True
2025-10-22,NDX,PUT,MEDIUM,4.93,25,25875,25850,18.6,11.0,0.09,Hold: Worthless,486.51,True
2025-10-22,NDX,PUT,MEDIUM,4.21,25,25875,25850,18.6,11.0,0.09,Close,305.26,True
2025-10-22,NDX,PUT,MEDIUM,4.85,25,25875,25850,18.6,11.0,0.09,Close,339.5,True
2025-10-22,NDX,PUT,MEDIUM,4.87,25,25875,25850,18.6,11.0,0.09,Close,321.66,True
2025-10-22,NDX,PUT,MEDIUM,4.74,25,25875,25850,18.6,11.0,0.09,TP (75%),348.67,True
2025-10-22,NDX,PUT,MEDIUM,4.32,25,25875,25850,18.6,11.0,0.09,TP (75%),317.79,True
2025-10-22,NDX,PUT,MEDIUM,4.61,25,25875,25850,18.6,11.0,0.09,Close,182.79,True
2025-10-23,NDX,PUT,MEDIUM,4.12,25,25625,25600,17.3,8.0,0.1,Close,252.62,True
2025-10-23,NDX,PUT,MEDIUM,4.9,25,25625,25600,17.3,8.0,0.1,Close,299.1,True
2025-10-23,NDX,PUT,MEDIUM,4.53,25,25625,25600,17.3,8.0,0.1,Close,327.96,True
2025-10-23,NDX,PUT,MEDIUM,4.09,25,25625,25600,17.3,8.0,0.1,Close,234.24,True
2025-10-23,NDX,PUT,MEDIUM,4.37,25,25625,25600,17.3,8.0,0.1,TP (75%),321.47,True
2025-10-23,NDX,PUT,MEDIUM,4.12,25,25625,25600,17.3,8.0,0.1,Hold: Worthless,405.96,True
2025-10-23,NDX,PUT,MEDIUM,4.5,25,25625,25600,17.3,8.0,0.1,Close,318.25,True
2025-10-24,NDX,CALL,HIGH,4.25,25,26200,26225,16.4,6.0,0.89,Hold: Near ATM,370.11,True
2025-10-24,NDX,CALL,HIGH,4.35,25,26200,26225,16.4,6.0,0.89,Hold: Worthless,428.51,True
2025-10-24,NDX,CALL,HIGH,4.13,25,26200,26225,16.4,6.0,0.89,SL (realistic),-150.0,True
2025-10-24,NDX,CALL,HIGH,4.31,25,26200,26225,16.4,6.0,0.89,Close,160.96,True
2025-10-24,NDX,CALL,HIGH,3.73,25,26200,26225,16.4,6.0,0.89,SL (realistic),-150.0,True
2025-10-24,NDX,CALL,HIGH,4.22,25,26200,26225,16.4,6.0,0.89,SL (realistic),-150.0,True
2025-10-24,NDX,CALL,HIGH,4.41,25,26200,26225,16.4,6.0,0.89,SL (realistic),-150.0,True
2025-10-27,NDX,CALL,HIGH,5.03,25,26550,26575,15.8,4.0,1.2,Close,353.42,True
2025-10-27,NDX,CALL,HIGH,5.2,25,26550,26575,15.8,4.0,1.2,Hold: Worthless,513.19,True
2025-10-27,NDX,CALL,HIGH,5.34,25,26550,26575,15.8,4.0,1.2,Close,304.08,True
2025-10-27,NDX,CALL,HIGH,4.67,25,26550,26575,15.8,4.0,1.2,SL (realistic),-150.0,True
2025-10-27,NDX,CALL,HIGH,5.0,25,26550,26575,15.8,4.0,1.2,SL (realistic),-150.0,True
2025-10-27,NDX,CALL,HIGH,5.41,25,26550,26575,15.8,4.0,1.2,TP (75%),399.0,True
2025-10-27,NDX,CALL,HIGH,5.01,25,26550,26575,15.8,4.0,1.2,Close,238.72,True
2025-10-28,NDX,CALL,HIGH,4.74,25,26800,26825,16.4,6.0,0.36,Close,321.58,True
2025-10-28,NDX,CALL,HIGH,4.83,25,26800,26825,16.4,6.0,0.36,SL (realistic),-150.0,True
2025-10-28,NDX,CALL,HIGH,5.14,25,26800,26825,16.4,6.0,0.36,Close,322.91,True
2025-10-28,NDX,CALL,HIGH,5.19,25,26800,26825,16.4,6.0,0.36,Hold: Worthless,512.04,True
2025-10-28,NDX,CALL,HIGH,5.16,25,26800,26825,16.4,6.0,0.36,Close,301.6,True
2025-10-28,NDX,CALL,HIGH,4.6,25,26800,26825,16.4,6.0,0.36,Close,319.07,True
2025-10-28,NDX,CALL,HIGH,4.6,25,26800,26825,16.4,6.0,0.36,Close,319.79,True
2025-10-29,NDX,CALL,HIGH,5.27,25,27025,27050,16.9,7.0,0.42,Hold: Worthless,520.06,True
2025-10-29,NDX,CALL,HIGH,4.65,25,27025,27050,16.9,7.0,0.42,Close,269.11,True
2025-10-29,NDX,CALL,HIGH,5.24,25,27025,27050,16.9,7.0,0.42,Hold: Worthless,517.6,True
2025-10-29,NDX,CALL,HIGH,5.24,25,27025,27050,16.9,7.0,0.42,Close,236.73,True
2025-10-29,NDX,CALL,HIGH,4.92,25,27025,27050,16.9,7.0,0.42,Close,282.65,True
2025-10-29,NDX,CALL,HIGH,5.0,25,27025,27050,16.9,7.0,0.42,Close,296.27,True
2025-10-29,NDX,CALL,HIGH,5.07,25,27025,27050,16.9,7.0,0.42,Close,199.14,True
2025-10-30,NDX,PUT,HIGH,3.9,25,26775,26750,16.9,7.0,0.57,Close,209.57,True
2025-10-30,NDX,PUT,HIGH,3.92,25,26775,26750,16.9,7.0,0.57,Close,257.94,True
2025-10-30,NDX,PUT,HIGH,3.52,25,26775,26750,16.9,7.0,0.57,Close,189.93,True
2025-10-30,NDX,PUT,HIGH,4.19,25,26775,26750,16.9,7.0,0.57,Close,165.74,True
2025-10-30,NDX,PUT,HIGH,3.85,25,26775,26750,16.9,7.0,0.57,SL (realistic),-150.0,True
2025-10-30,NDX,PUT,HIGH,3.49,25,26775,26750,16.9,7.0,0.57,Hold: Worthless,342.93,True
2025-10-30,NDX,PUT,HIGH,3.76,25,26775,26750,16.9,7.0,0.57,Close,214.62,True
2025-10-31,NDX,CALL,HIGH,4.06,25,26975,27000,17.4,8.0,1.3,Close,262.63,True
2025-10-31,NDX,CALL,HIGH,3.69,25,26975,27000,17.4,8.0,1.3,TP (75%),270.16,True
2025-10-31,NDX,CALL,HIGH,4.28,25,26975,27000,17.4,8.0,1.3,Close,227.19,True
2025-10-31,NDX,CALL,HIGH,4.18,25,26975,27000,17.4,8.0,1.3,Close,269.05,True
2025-10-31,NDX,CALL,HIGH,4.02,25,26975,27000,17.4,8.0,1.3,Close,229.4,True
2025-10-31,NDX,CALL,HIGH,3.83,25,26975,27000,17.4,8.0,1.3,Gap (realistic),-500.0,True
2025-10-31,NDX,CALL,HIGH,3.95,25,26975,27000,17.4,8.0,1.3,Close,260.92,True
2025-11-03,NDX,CALL,HIGH,4.86,25,27000,27025,17.2,8.0,0.96,Hold: Worthless,479.17,True
2025-11-03,NDX,CALL,HIGH,5.69,25,27000,27025,17.2,8.0,0.96,Hold: Near ATM,495.21,True
2025-11-03,NDX,CALL,HIGH,5.38,25,27000,27025,17.2,8.0,0.96,Close,358.08,True
2025-11-03,NDX,CALL,HIGH,5.34,25,27000,27025,17.2,8.0,0.96,Close,255.39,True
2025-11-03,NDX,CALL,HIGH,5.16,25,27000,27025,17.2,8.0,0.96,Close,255.69,True
2025-11-03,NDX,CALL,HIGH,5.4,25,27000,27025,17.2,8.0,0.96,Close,301.32,True
2025-11-03,NDX,CALL,HIGH,5.14,25,27000,27025,17.2,8.0,0.96,Close,291.34,True
2025-11-04,NDX,PUT,HIGH,4.56,25,26400,26375,19.0,13.0,1.39,Close,317.08,True
2025-11-04,NDX,PUT,HIGH,3.96,25,26400,26375,19.0,13.0,1.39,Close,250.63,True
2025-11-04,NDX,PUT,HIGH,4.15,25,26400,26375,19.0,13.0,1.39,SL (realistic),-150.0,True
2025-11-04,NDX,PUT,HIGH,4.22,25,26400,26375,19.0,13.0,1.39,Hold: Near ATM,384.41,True
2025-11-04,NDX,PUT,HIGH,4.23,25,26400,26375,19.0,13.0,1.39,Close,247.27,True
2025-11-04,NDX,PUT,HIGH,4.4,25,26400,26375,19.0,13.0,1.39,Close,243.0,True
2025-11-04,NDX,PUT,HIGH,4.1,25,26400,26375,19.0,13.0,1.39,Close,212.41,True
2025-11-06,NDX,PUT,HIGH,5.62,25,26350,26325,19.5,14.0,0.24,SL (realistic),-150.0,True
2025-11-06,NDX,PUT,HIGH,5.35,25,26350,26325,19.5,14.0,0.24,Close,312.51,True
2025-11-06,NDX,PUT,HIGH,5.76,25,26350,26325,19.5,14.0,0.24,Close,370.0,True
2025-11-06,NDX,PUT,HIGH,5.54,25,26350,26325,19.5,14.0,0.24,Close,401.19,True
2025-11-06,NDX,PUT,HIGH,5.6,25,26350,26325,19.5,14.0,0.24,Hold: Worthless,553.28,True
2025-11-06,NDX,PUT,HIGH,5.45,25,26350,26325,19.5,14.0,0.24,Close,306.78,True
2025-11-06,NDX,PUT,HIGH,4.99,25,26350,26325,19.5,14.0,0.24,Close,352.49,True
2025-11-07,NDX,PUT,HIGH,5.65,25,25775,25750,19.1,13.0,0.55,Close,369.12,True
2025-11-07,NDX,PUT,HIGH,5.28,25,25775,25750,19.1,13.0,0.55,Close,296.66,True
2025-11-07,NDX,PUT,HIGH,5.23,25,25775,25750,19.1,13.0,0.55,Hold: Worthless,516.81,True
2025-11-07,NDX,PUT,HIGH,5.26,25,25775,25750,19.1,13.0,0.55,Close,234.26,True
2025-11-07,NDX,PUT,HIGH,4.79,25,25775,25750,19.1,13.0,0.55,Hold: Worthless,472.85,True
2025-11-07,NDX,PUT,HIGH,5.59,25,25775,25750,19.1,13.0,0.55,Close,296.37,True
2025-11-07,NDX,PUT,HIGH,4.93,25,25775,25750,19.1,13.0,0.55,Hold: Worthless,486.85,True
2025-11-10,NDX,CALL,HIGH,4.17,25,26325,26350,17.6,9.0,1.51,Close,231.14,True
2025-11-10,NDX,CALL,HIGH,4.39,25,26325,26350,17.6,9.0,1.51,TP (75%),322.53,True
2025-11-10,NDX,CALL,HIGH,4.03,25,26325,26350,17.6,9.0,1.51,SL (realistic),-150.0,True
2025-11-10,NDX,CALL,HIGH,4.18,25,26325,26350,17.6,9.0,1.51,SL (realistic),-150.0,True
2025-11-10,NDX,CALL,HIGH,4.1,25,26325,26350,17.6,9.0,1.51,Close,272.52,True
2025-11-10,NDX,CALL,HIGH,4.55,25,26325,26350,17.6,9.0,1.51,Close,217.38,True
2025-11-10,NDX,CALL,HIGH,4.34,25,26325,26350,17.6,9.0,1.51,Close,291.36,True
2025-11-11,NDX,PUT,HIGH,5.73,25,26300,26275,17.3,8.0,0.43,Hold: Worthless,566.49,True
2025-11-11,NDX,PUT,HIGH,5.56,25,26300,26275,17.3,8.0,0.43,Close,350.63,True
2025-11-11,NDX,PUT,HIGH,5.83,25,26300,26275,17.3,8.0,0.43,Close,363.4,True
2025-11-11,NDX,PUT,HIGH,5.06,25,26300,26275,17.3,8.0,0.43,Close,281.13,True
2025-11-11,NDX,PUT,HIGH,5.05,25,26300,26275,17.3,8.0,0.43,Close,233.96,True
2025-11-11,NDX,PUT,HIGH,5.91,25,26300,26275,17.3,8.0,0.43,Close,281.95,True
2025-11-11,NDX,PUT,HIGH,5.81,25,26300,26275,17.3,8.0,0.43,Close,333.24,True
2025-11-12,NDX,CALL,HIGH,4.53,25,26575,26600,17.5,9.0,0.53,Close,225.2,True
2025-11-12,NDX,CALL,HIGH,4.67,25,26575,26600,17.5,9.0,0.53,Close,222.52,True
2025-11-12,NDX,CALL,HIGH,4.47,25,26575,26600,17.5,9.0,0.53,Hold: Worthless,440.99,True
2025-11-12,NDX,CALL,HIGH,3.89,25,26575,26600,17.5,9.0,0.53,Close,216.82,True
2025-11-12,NDX,CALL,HIGH,4.44,25,26575,26600,17.5,9.0,0.53,Hold: Worthless,437.3,True
2025-11-12,NDX,CALL,HIGH,4.54,25,26575,26600,17.5,9.0,0.53,Close,210.81,True
2025-11-12,NDX,CALL,HIGH,4.27,25,26575,26600,17.5,9.0,0.53,TP (75%),314.06,True
2025-11-14,NDX,PUT,HIGH,5.46,25,25400,25375,19.8,15.0,1.45,Hold: Worthless,539.3,True
2025-11-14,NDX,PUT,HIGH,4.73,25,25400,25375,19.8,15.0,1.45,Hold: Near ATM,427.16,True
2025-11-14,NDX,PUT,HIGH,5.35,25,25400,25375,19.8,15.0,1.45,Hold: Worthless,528.89,True
2025-11-14,NDX,PUT,HIGH,4.59,25,25400,25375,19.8,15.0,1.45,TP (75%),337.63,True
2025-11-14,NDX,PUT,HIGH,4.91,25,25400,25375,19.8,15.0,1.45,Close,240.8,True
2025-11-14,NDX,PUT,HIGH,4.73,25,25400,25375,19.8,15.0,1.45,Close,269.23,True
2025-11-14,NDX,PUT,HIGH,5.11,25,25400,25375,19.8,15.0,1.45,Close,368.99,True
2025-11-25,NDX,PUT,HIGH,5.51,25,25575,25550,18.6,11.0,0.27,Close,406.25,True
2025-11-25,NDX,PUT,HIGH,6.06,25,25575,25550,18.6,11.0,0.27,Hold: Near ATM,557.76,True
2025-11-25,NDX,PUT,HIGH,5.13,25,25575,25550,18.6,11.0,0.27,Close,282.9,True
2025-11-25,NDX,PUT,HIGH,5.96,25,25575,25550,18.6,11.0,0.27,Hold: Worthless,589.69,True
2025-11-25,NDX,PUT,HIGH,5.37,25,25575,25550,18.6,11.0,0.27,SL (realistic),-150.0,True
2025-11-25,NDX,PUT,HIGH,5.25,25,25575,25550,18.6,11.0,0.27,Close,195.78,True
2025-11-25,NDX,PUT,HIGH,5.14,25,25575,25550,18.6,11.0,0.27,Close,261.84,True
2025-11-26,NDX,CALL,HIGH,4.49,25,26050,26075,17.2,8.0,0.59,Close,318.7,True
2025-11-26,NDX,CALL,HIGH,4.19,25,26050,26075,17.2,8.0,0.59,Hold: Worthless,412.05,True
2025-11-26,NDX,CALL,HIGH,4.49,25,26050,26075,17.2,8.0,0.59,SL (realistic),-150.0,True
